date,region,price
2020-02-03,Rocky Mountain,2.526
2020-02-03,"Seattle, WA",3.108
2020-02-03,Texas,2.13
2020-02-03,U.S. Average,2.358
2020-02-03,Washington,2.907
2020-02-03,West Coast,2.899
2020-02-10,Central Atlantic,2.633
2020-02-10,"Cleveland, OH",2.35
2020-02-10,Colorado,2.474
2020-02-10,"Denver, CO",2.426
2020-02-10,East Coast,2.348
2020-02-10,Florida,2.333
2020-02-10,Gulf Coast,2.111
2020-02-10,Lower Atlantic,2.262
2020-02-10,"Miami, FL",2.377
2020-02-10,Midwest,2.234
2020-02-10,Minnesota,2.269
2020-02-10,New England,2.419
2020-02-10,New York,2.612
2020-02-10,Ohio,2.245
2020-02-10,Rocky Mountain,2.507
2020-02-10,"Seattle, WA",3.129
2020-02-10,Texas,2.08
2020-02-10,U.S. Average,2.324
2020-02-10,Washington,2.918
2020-02-10,West Coast,2.898
2020-02-17,Central Atlantic,2.625
2020-02-17,"Cleveland, OH",2.375
2020-02-17,Colorado,2.427
2020-02-17,"Denver, CO",2.379
2020-02-17,East Coast,2.343
2020-02-17,Florida,2.281
2020-02-17,Gulf Coast,2.104
2020-02-17,Lower Atlantic,2.258
2020-02-17,"Miami, FL",2.326
2020-02-17,Midwest,2.28
2020-02-17,Minnesota,2.254
2020-02-17,New England,2.415
2020-02-17,New York,2.576
2020-02-17,Ohio,2.338
2020-02-17,Rocky Mountain,2.473
2020-02-17,"Seattle, WA",3.125
2020-02-17,Texas,2.062
2020-02-17,U.S. Average,2.337
2020-02-17,Washington,2.904
2020-02-17,West Coast,2.886
2020-02-24,Central Atlantic,2.637
2020-02-24,"Cleveland, OH",2.479
2020-02-24,Colorado,2.391
2020-02-24,"Denver, CO",2.339
2020-02-24,East Coast,2.38
2020-02-24,Florida,2.369
2020-02-24,Gulf Coast,2.17
2020-02-24,Lower Atlantic,2.302
2020-02-24,"Miami, FL",2.391
2020-02-24,Midwest,2.322
2020-02-24,Minnesota,2.316
2020-02-24,New England,2.429
2020-02-24,New York,2.568
2020-02-24,Ohio,2.353
2020-02-24,Rocky Mountain,2.44
2020-02-24,"Seattle, WA",3.116
2020-02-24,Texas,2.151
2020-02-24,U.S. Average,2.373
2020-02-24,Washington,2.915
2020-02-24,West Coast,2.892
2020-03-02,Central Atlantic,2.602
2020-03-02,"Cleveland, OH",2.326
2020-03-02,Colorado,2.327
2020-03-02,"Denver, CO",2.284
2020-03-02,East Coast,2.324
2020-03-02,Florida,2.297
2020-03-02,Gulf Coast,2.13
2020-03-02,Lower Atlantic,2.237
2020-03-02,"Miami, FL",2.339
2020-03-02,Midwest,2.263
2020-03-02,Minnesota,2.306
2020-03-02,New England,2.464
2020-03-02,New York,2.553
2020-03-02,Ohio,2.206
2020-03-02,Rocky Mountain,2.419
2020-03-02,"Seattle, WA",3.125
2020-03-02,Texas,2.103
2020-03-02,U.S. Average,2.324
2020-03-02,Washington,2.919
2020-03-02,West Coast,2.888
2020-03-09,Central Atlantic,2.561
2020-03-09,"Cleveland, OH",2.213
2020-03-09,Colorado,2.249
2020-03-09,"Denver, CO",2.228
2020-03-09,East Coast,2.271
2020-03-09,Florida,2.233
2020-03-09,Gulf Coast,2.077
2020-03-09,Lower Atlantic,2.181
2020-03-09,"Miami, FL",2.274
2020-03-09,Midwest,2.203
2020-03-09,Minnesota,2.237
2020-03-09,New England,2.437
2020-03-09,New York,2.535
2020-03-09,Ohio,2.231
2020-03-09,Rocky Mountain,2.381
2020-03-09,"Seattle, WA",3.123
2020-03-09,Texas,2.052
2020-03-09,U.S. Average,2.272
2020-03-09,Washington,2.909
2020-03-09,West Coast,2.871
2020-03-16,Central Atlantic,2.451
2020-03-16,"Cleveland, OH",1.937
2020-03-16,Colorado,2.138
2020-03-16,"Denver, CO",2.084
2020-03-16,East Coast,2.161
2020-03-16,Florida,2.14
2020-03-16,Gulf Coast,1.975
2020-03-16,Lower Atlantic,2.07
2020-03-16,"Miami, FL",2.171
2020-03-16,Midwest,2.009
2020-03-16,Minnesota,2.065
2020-03-16,New England,2.342
2020-03-16,New York,2.455
2020-03-16,Ohio,1.898
2020-03-16,Rocky Mountain,2.32
2020-03-16,"Seattle, WA",3.079
2020-03-16,Texas,1.944
2020-03-16,U.S. Average,2.139
2020-03-16,Washington,2.865
2020-03-16,West Coast,2.805
2020-03-23,Central Atlantic,2.314
2020-03-23,"Cleveland, OH",1.77
2020-03-23,Colorado,2.03
2020-03-23,"Denver, CO",1.984
2020-03-23,East Coast,2.041
2020-03-23,Florida,2.042
2020-03-23,Gulf Coast,1.883
2020-03-23,Lower Atlantic,1.961
2020-03-23,"Miami, FL",2.085
2020-03-23,Midwest,1.838
2020-03-23,Minnesota,1.93
2020-03-23,New England,2.055
2020-03-23,New York,2.352
2020-03-23,Ohio,1.737
2020-03-23,Rocky Mountain,2.237
2020-03-23,"Seattle, WA",2.892
2020-03-23,Texas,1.863
2020-03-23,U.S. Average,2.007
2020-03-23,Washington,2.696
2020-03-23,West Coast,2.677
2020-03-30,Central Atlantic,2.215
2020-03-30,"Cleveland, OH",1.659
2020-03-30,Colorado,1.944
2020-03-30,"Denver, CO",1.873
2020-03-30,East Coast,1.93
2020-03-30,Florida,1.933
2020-03-30,Gulf Coast,1.786
2020-03-30,Lower Atlantic,1.847
2020-03-30,"Miami, FL",1.98
2020-03-30,Midwest,1.697
2020-03-30,Minnesota,1.814
2020-03-30,New England,1.913
2020-03-30,New York,2.288
2020-03-30,Ohio,1.596
2020-03-30,Rocky Mountain,2.106
2020-03-30,"Seattle, WA",2.766
2020-03-30,Texas,1.781
2020-03-30,U.S. Average,1.886
2020-03-30,Washington,2.575
2020-03-30,West Coast,2.551
2020-04-06,Central Atlantic,2.158
2020-04-06,"Cleveland, OH",1.554
2020-04-06,Colorado,1.849
2020-04-06,"Denver, CO",1.782
2020-04-06,East Coast,1.87
2020-04-06,Florida,1.868
2020-04-06,Gulf Coast,1.686
2020-04-06,Lower Atlantic,1.786
2020-04-06,"Miami, FL",1.948
2020-04-06,Midwest,1.587
2020-04-06,Minnesota,1.704
2020-04-06,New England,1.879
2020-04-06,New York,2.233
2020-04-06,Ohio,1.505
2020-04-06,Rocky Mountain,2.008
2020-04-06,"Seattle, WA",2.702
2020-04-06,Texas,1.642
2020-04-06,U.S. Average,1.8
2020-04-06,Washington,2.483
2020-04-06,West Coast,2.481
2020-04-13,Central Atlantic,2.122
2020-04-13,"Cleveland, OH",1.462
2020-04-13,Colorado,1.786
2020-04-13,"Denver, CO",1.739
2020-04-13,East Coast,1.826
2020-04-13,Florida,1.815
2020-04-13,Gulf Coast,1.618
2020-04-13,Lower Atlantic,1.74
2020-04-13,"Miami, FL",1.893
2020-04-13,Midwest,1.509
2020-04-13,Minnesota,1.581
2020-04-13,New England,1.844
2020-04-13,New York,2.2
2020-04-13,Ohio,1.442
2020-04-13,Rocky Mountain,1.921
2020-04-13,"Seattle, WA",2.656
2020-04-13,Texas,1.57
2020-04-13,U.S. Average,1.735
2020-04-13,Washington,2.407
2020-04-13,West Coast,2.402
2020-04-20,Central Atlantic,2.091
2020-04-20,"Cleveland, OH",1.448
2020-04-20,Colorado,1.721
2020-04-20,"Denver, CO",1.674
2020-04-20,East Coast,1.793
2020-04-20,Florida,1.778
2020-04-20,Gulf Coast,1.588
2020-04-20,Lower Atlantic,1.704
2020-04-20,"Miami, FL",1.862
2020-04-20,Midwest,1.465
2020-04-20,Minnesota,1.533
2020-04-20,New England,1.84
2020-04-20,New York,2.162
2020-04-20,Ohio,1.415
2020-04-20,Rocky Mountain,1.866
2020-04-20,"Seattle, WA",2.573
2020-04-20,Texas,1.535
2020-04-20,U.S. Average,1.694
2020-04-20,Washington,2.31
2020-04-20,West Coast,2.32
2020-04-27,Central Atlantic,2.039
2020-04-27,"Cleveland, OH",1.433
2020-04-27,Colorado,1.677
2020-04-27,"Denver, CO",1.638
2020-04-27,East Coast,1.76
2020-04-27,Florida,1.755
2020-04-27,Gulf Coast,1.548
2020-04-27,Lower Atlantic,1.676
2020-04-27,"Miami, FL",1.835
2020-04-27,Midwest,1.434
2020-04-27,Minnesota,1.505
2020-04-27,New England,1.784
2020-04-27,New York,2.107
2020-04-27,Ohio,1.397
2020-04-27,Rocky Mountain,1.809
2020-04-27,"Seattle, WA",2.543
2020-04-27,Texas,1.487
2020-04-27,U.S. Average,1.655
2020-04-27,Washington,2.242
2020-04-27,West Coast,2.242
2020-05-04,Central Atlantic,2.03
2020-05-04,"Cleveland, OH",1.589
2020-05-04,Colorado,1.65
2020-05-04,"Denver, CO",1.613
2020-05-04,East Coast,1.743
2020-05-04,Florida,1.74
2020-05-04,Gulf Coast,1.529
2020-05-04,Lower Atlantic,1.658
2020-05-04,"Miami, FL",1.818
2020-05-04,Midwest,1.533
2020-05-04,Minnesota,1.516
2020-05-04,New England,1.772
2020-05-04,New York,2.103
2020-05-04,Ohio,1.576
2020-05-04,Rocky Mountain,1.772
2020-05-04,"Seattle, WA",2.531
2020-05-04,Texas,1.465
2020-05-04,U.S. Average,1.68
2020-05-04,Washington,2.228
2020-05-04,West Coast,2.242
2020-05-11,Central Atlantic,2.051
2020-05-11,"Cleveland, OH",1.861
2020-05-11,Colorado,1.644
2020-05-11,"Denver, CO",1.64
2020-05-11,East Coast,1.762
2020-05-11,Florida,1.736
2020-05-11,Gulf Coast,1.533
2020-05-11,Lower Atlantic,1.674
2020-05-11,"Miami, FL",1.809
2020-05-11,Midwest,1.704
2020-05-11,Minnesota,1.656
2020-05-11,New England,1.842
2020-05-11,New York,2.096
2020-05-11,Ohio,1.866
2020-05-11,Rocky Mountain,1.764
2020-05-11,"Seattle, WA",2.581
2020-05-11,Texas,1.467
2020-05-11,U.S. Average,1.75
2020-05-11,Washington,2.252
2020-05-11,West Coast,2.258
2020-05-18,Central Atlantic,2.109
2020-05-18,"Cleveland, OH",1.924
2020-05-18,Colorado,1.702
2020-05-18,"Denver, CO",1.707
2020-05-18,East Coast,1.785
2020-05-18,Florida,1.739
2020-05-18,Gulf Coast,1.556
2020-05-18,Lower Atlantic,1.688
2020-05-18,"Miami, FL",1.796
2020-05-18,Midwest,1.736
2020-05-18,Minnesota,1.731
2020-05-18,New England,1.845
2020-05-18,New York,2.111
2020-05-18,Ohio,1.873
2020-05-18,Rocky Mountain,1.82
2020-05-18,"Seattle, WA",2.565
2020-05-18,Texas,1.51
2020-05-18,U.S. Average,1.776
2020-05-18,Washington,2.278
2020-05-18,West Coast,2.275
2020-05-25,Central Atlantic,2.185
2020-05-25,"Cleveland, OH",1.964
2020-05-25,Colorado,1.926
2020-05-25,"Denver, CO",1.916
2020-05-25,East Coast,1.88
2020-05-25,Florida,1.864
2020-05-25,Gulf Coast,1.63
2020-05-25,Lower Atlantic,1.788
2020-05-25,"Miami, FL",1.869
2020-05-25,Midwest,1.836
2020-05-25,Minnesota,1.877
2020-05-25,New England,1.937
2020-05-25,New York,2.148
2020-05-25,Ohio,1.944
2020-05-25,Rocky Mountain,1.991
2020-05-25,"Seattle, WA",2.615
2020-05-25,Texas,1.598
2020-05-25,U.S. Average,1.87
2020-05-25,Washington,2.336
2020-05-25,West Coast,2.33
2020-06-01,Central Atlantic,2.187
2020-06-01,"Cleveland, OH",2.037
2020-06-01,Colorado,2.072
2020-06-01,"Denver, CO",2.09
2020-06-01,East Coast,1.883
2020-06-01,Florida,1.864
2020-06-01,Gulf Coast,1.646
2020-06-01,Lower Atlantic,1.791
2020-06-01,"Miami, FL",1.864
2020-06-01,Midwest,1.848
2020-06-01,Minnesota,1.883
2020-06-01,New England,1.936
2020-06-01,New York,2.15
2020-06-01,Ohio,1.959
2020-06-01,Rocky Mountain,2.093
2020-06-01,"Seattle, WA",2.591
2020-06-01,Texas,1.607
2020-06-01,U.S. Average,1.883
2020-06-01,Washington,2.366
2020-06-01,West Coast,2.349
2020-06-08,Central Atlantic,2.203
2020-06-08,"Cleveland, OH",2.065
2020-06-08,Colorado,2.197
2020-06-08,"Denver, CO",2.216
2020-06-08,East Coast,1.912
2020-06-08,Florida,1.882
2020-06-08,Gulf Coast,1.717
2020-06-08,Lower Atlantic,1.823
2020-06-08,"Miami, FL",1.875
2020-06-08,Midwest,1.944
2020-06-08,Minnesota,1.962
2020-06-08,New England,2.04
2020-06-08,New York,2.157
2020-06-08,Ohio,2.029
2020-06-08,Rocky Mountain,2.177
2020-06-08,"Seattle, WA",2.638
2020-06-08,Texas,1.671
2020-06-08,U.S. Average,1.947
2020-06-08,Washington,2.45
2020-06-08,West Coast,2.405
2020-06-15,Central Atlantic,2.244
2020-06-15,"Cleveland, OH",2.204
2020-06-15,Colorado,2.288
2020-06-15,"Denver, CO",2.328
2020-06-15,East Coast,2.01
2020-06-15,Florida,1.99
2020-06-15,Gulf Coast,1.786
2020-06-15,Lower Atlantic,1.938
2020-06-15,"Miami, FL",1.981
2020-06-15,Midwest,1.989
2020-06-15,Minnesota,1.996
2020-06-15,New England,2.102
2020-06-15,New York,2.178
2020-06-15,Ohio,2.033
2020-06-15,Rocky Mountain,2.234
2020-06-15,"Seattle, WA",2.68
2020-06-15,Texas,1.771
2020-06-15,U.S. Average,2.017
2020-06-15,Washington,2.508
2020-06-15,West Coast,2.461
2020-06-22,Central Atlantic,2.279
2020-06-22,"Cleveland, OH",2.228
2020-06-22,Colorado,2.357
2020-06-22,"Denver, CO",2.396
2020-06-22,East Coast,2.033
2020-06-22,Florida,2.002
2020-06-22,Gulf Coast,1.826
2020-06-22,Lower Atlantic,1.96
2020-06-22,"Miami, FL",1.996
2020-06-22,Midwest,2.022
2020-06-22,Minnesota,2.046
2020-06-22,New England,2.073
2020-06-22,New York,2.198
2020-06-22,Ohio,2.124
2020-06-22,Rocky Mountain,2.272
2020-06-22,"Seattle, WA",2.729
2020-06-22,Texas,1.811
2020-06-22,U.S. Average,2.048
2020-06-22,Washington,2.563
2020-06-22,West Coast,2.499
2020-06-29,Central Atlantic,2.332
2020-06-29,"Cleveland, OH",2.226
2020-06-29,Colorado,2.44
2020-06-29,"Denver, CO",2.48
2020-06-29,East Coast,2.07
2020-06-29,Florida,2.003
2020-06-29,Gulf Coast,1.876
2020-06-29,Lower Atlantic,1.992
2020-06-29,"Miami, FL",1.996
2020-06-29,Midwest,2.079
2020-06-29,Minnesota,2.092
2020-06-29,New England,2.114
2020-06-29,New York,2.221
2020-06-29,Ohio,2.144
2020-06-29,Rocky Mountain,2.315
2020-06-29,"Seattle, WA",2.764
2020-06-29,Texas,1.88
2020-06-29,U.S. Average,2.094
2020-06-29,Washington,2.607
2020-06-29,West Coast,2.537
2020-07-06,Central Atlantic,2.332
2020-07-06,"Cleveland, OH",2.229
2020-07-06,Colorado,2.447
2020-07-06,"Denver, CO",2.478
2020-07-06,East Coast,2.091
2020-07-06,Florida,2.085
2020-07-06,Gulf Coast,1.867
2020-07-06,Lower Atlantic,2.02
2020-07-06,"Miami, FL",2.081
2020-07-06,Midwest,2.073
2020-07-06,Minnesota,2.069
2020-07-06,New England,2.117
2020-07-06,New York,2.221
2020-07-06,Ohio,2.109
2020-07-06,Rocky Mountain,2.325
2020-07-06,"Seattle, WA",2.753
2020-07-06,Texas,1.862
2020-07-06,U.S. Average,2.1
2020-07-06,Washington,2.617
2020-07-06,West Coast,2.55
2020-07-13,Central Atlantic,2.341
2020-07-13,"Cleveland, OH",2.194
2020-07-13,Colorado,2.453
2020-07-13,"Denver, CO",2.477
2020-07-13,East Coast,2.098
2020-07-13,Florida,2.088
2020-07-13,Gulf Coast,1.872
2020-07-13,Lower Atlantic,2.025
2020-07-13,"Miami, FL",2.089
2020-07-13,Midwest,2.092
2020-07-13,Minnesota,2.072
2020-07-13,New England,2.146
2020-07-13,New York,2.232
2020-07-13,Ohio,2.155
2020-07-13,Rocky Mountain,2.326
2020-07-13,"Seattle, WA",2.776
2020-07-13,Texas,1.859
2020-07-13,U.S. Average,2.113
2020-07-13,Washington,2.645
2020-07-13,West Coast,2.576
2020-07-20,Central Atlantic,2.348
2020-07-20,"Cleveland, OH",2.134
2020-07-20,Colorado,2.43
2020-07-20,"Denver, CO",2.446
2020-07-20,East Coast,2.089
2020-07-20,Florida,2.053
2020-07-20,Gulf Coast,1.872
2020-07-20,Lower Atlantic,2.009
2020-07-20,"Miami, FL",2.052
2020-07-20,Midwest,2.057
2020-07-20,Minnesota,2.067
2020-07-20,New England,2.177
2020-07-20,New York,2.253
2020-07-20,Ohio,2.074
2020-07-20,Rocky Mountain,2.318
2020-07-20,"Seattle, WA",2.839
2020-07-20,Texas,1.869
2020-07-20,U.S. Average,2.099
2020-07-20,Washington,2.694
2020-07-20,West Coast,2.607
2020-07-27,Central Atlantic,2.333
2020-07-27,"Cleveland, OH",2.091
2020-07-27,Colorado,2.409
2020-07-27,"Denver, CO",2.416
2020-07-27,East Coast,2.071
2020-07-27,Florida,2.033
2020-07-27,Gulf Coast,1.86
2020-07-27,Lower Atlantic,1.99
2020-07-27,"Miami, FL",2.033
2020-07-27,Midwest,2.041
2020-07-27,Minnesota,2.045
2020-07-27,New England,2.194
2020-07-27,New York,2.245
2020-07-27,Ohio,2.024
2020-07-27,Rocky Mountain,2.324
2020-07-27,"Seattle, WA",2.837
2020-07-27,Texas,1.848
2020-07-27,U.S. Average,2.085
2020-07-27,Washington,2.715
2020-07-27,West Coast,2.606
2020-08-03,Central Atlantic,2.319
2020-08-03,"Cleveland, OH",2.084
2020-08-03,Colorado,2.395
2020-08-03,"Denver, CO",2.396
2020-08-03,East Coast,2.091
2020-08-03,Florida,2.126
2020-08-03,Gulf Coast,1.847
2020-08-03,Lower Atlantic,2.02
2020-08-03,"Miami, FL",2.115
2020-08-03,Midwest,2.019
2020-08-03,Minnesota,2.042
2020-08-03,New England,2.2
2020-08-03,New York,2.236
2020-08-03,Ohio,2.007
2020-08-03,Rocky Mountain,2.37
2020-08-03,"Seattle, WA",2.832
2020-08-03,Texas,1.836
2020-08-03,U.S. Average,2.085
2020-08-03,Washington,2.705
2020-08-03,West Coast,2.61
2020-08-10,Central Atlantic,2.336
2020-08-10,"Cleveland, OH",2.077
2020-08-10,Colorado,2.372
2020-08-10,"Denver, CO",2.358
2020-08-10,East Coast,2.078
2020-08-10,Florida,2.099
2020-08-10,Gulf Coast,1.827
2020-08-10,Lower Atlantic,1.998
2020-08-10,"Miami, FL",2.097
2020-08-10,Midwest,2.024
2020-08-10,Minnesota,2.032
2020-08-10,New England,2.206
2020-08-10,New York,2.228
2020-08-10,Ohio,2.087
2020-08-10,Rocky Mountain,2.368
2020-08-10,"Seattle, WA",2.836
2020-08-10,Texas,1.795
2020-08-10,U.S. Average,2.078
2020-08-10,Washington,2.698
2020-08-10,West Coast,2.602
2020-08-17,Central Atlantic,2.324
2020-08-17,"Cleveland, OH",2.059
2020-08-17,Colorado,2.36
2020-08-17,"Denver, CO",2.341
2020-08-17,East Coast,2.069
2020-08-17,Florida,2.055
2020-08-17,Gulf Coast,1.853
2020-08-17,Lower Atlantic,1.989
2020-08-17,"Miami, FL",2.068
2020-08-17,Midwest,2.021
2020-08-17,Minnesota,2.028
2020-08-17,New England,2.21
2020-08-17,New York,2.224
2020-08-17,Ohio,2.045
2020-08-17,Rocky Mountain,2.344
2020-08-17,"Seattle, WA",2.844
2020-08-17,Texas,1.858
2020-08-17,U.S. Average,2.077
2020-08-17,Washington,2.712
2020-08-17,West Coast,2.608
2020-08-24,Central Atlantic,2.331
2020-08-24,"Cleveland, OH",2.147
2020-08-24,Colorado,2.352
2020-08-24,"Denver, CO",2.331
2020-08-24,East Coast,2.078
2020-08-24,Florida,2.033
2020-08-24,Gulf Coast,1.86
2020-08-24,Lower Atlantic,2.001
2020-08-24,"Miami, FL",2.047
2020-08-24,Midwest,2.04
2020-08-24,Minnesota,2.038
2020-08-24,New England,2.214
2020-08-24,New York,2.211
2020-08-24,Ohio,2.042
2020-08-24,Rocky Mountain,2.35
2020-08-24,"Seattle, WA",2.858
2020-08-24,Texas,1.837
2020-08-24,U.S. Average,2.09
2020-08-24,Washington,2.735
2020-08-24,West Coast,2.631
2020-08-31,Central Atlantic,2.41
2020-08-31,"Cleveland, OH",2.303
2020-08-31,Colorado,2.341
2020-08-31,"Denver, CO",2.315
2020-08-31,East Coast,2.13
2020-08-31,Florida,2.03
2020-08-31,Gulf Coast,1.896
2020-08-31,Lower Atlantic,2.046
2020-08-31,"Miami, FL",2.053
2020-08-31,Midwest,2.094
2020-08-31,Minnesota,2.105
2020-08-31,New England,2.255
2020-08-31,New York,2.269
2020-08-31,Ohio,2.197
2020-08-31,Rocky Mountain,2.345
2020-08-31,"Seattle, WA",2.868
2020-08-31,Texas,1.876
2020-08-31,U.S. Average,2.135
2020-08-31,Washington,2.745
2020-08-31,West Coast,2.637
2020-09-07,Central Atlantic,2.401
2020-09-07,"Cleveland, OH",2.159
2020-09-07,Colorado,2.306
2020-09-07,"Denver, CO",2.294
2020-09-07,East Coast,2.156
2020-09-07,Florida,2.171
2020-09-07,Gulf Coast,1.893
2020-09-07,Lower Atlantic,2.084
2020-09-07,"Miami, FL",2.163
2020-09-07,Midwest,2.033
2020-09-07,Minnesota,2.101
2020-09-07,New England,2.237
2020-09-07,New York,2.263
2020-09-07,Ohio,2.049
2020-09-07,Rocky Mountain,2.345
2020-09-07,"Seattle, WA",2.868
2020-09-07,Texas,1.868
2020-09-07,U.S. Average,2.122
2020-09-07,Washington,2.75
2020-09-07,West Coast,2.631
2020-09-14,Central Atlantic,2.383
2020-09-14,"Cleveland, OH",2.052
2020-09-14,Colorado,2.284
2020-09-14,"Denver, CO",2.263
2020-09-14,East Coast,2.124
2020-09-14,Florida,2.131
2020-09-14,Gulf Coast,1.865
2020-09-14,Lower Atlantic,2.047
2020-09-14,"Miami, FL",2.137
2020-09-14,Midwest,1.994
2020-09-14,Minnesota,2.077
2020-09-14,New England,2.225
2020-09-14,New York,2.254
2020-09-14,Ohio,1.971
2020-09-14,Rocky Mountain,2.329
2020-09-14,"Seattle, WA",2.857
2020-09-14,Texas,1.842
2020-09-14,U.S. Average,2.091
2020-09-14,Washington,2.747
2020-09-14,West Coast,2.628
2020-09-21,Central Atlantic,2.376
2020-09-21,"Cleveland, OH",2.076
2020-09-21,Colorado,2.268
2020-09-21,"Denver, CO",2.232
2020-09-21,East Coast,2.098
2020-09-21,Florida,2.09
2020-09-21,Gulf Coast,1.852
2020-09-21,Lower Atlantic,2.015
2020-09-21,"Miami, FL",2.108
2020-09-21,Midwest,2.001
2020-09-21,Minnesota,2.051
2020-09-21,New England,2.235
2020-09-21,New York,2.244
2020-09-21,Ohio,1.991
2020-09-21,Rocky Mountain,2.314
2020-09-21,"Seattle, WA",2.851
2020-09-21,Texas,1.827
2020-09-21,U.S. Average,2.078
2020-09-21,Washington,2.734
2020-09-21,West Coast,2.602
2020-09-28,Central Atlantic,2.386
2020-09-28,"Cleveland, OH",2.112
2020-09-28,Colorado,2.248
2020-09-28,"Denver, CO",2.202
2020-09-28,East Coast,2.096
2020-09-28,Florida,2.048
2020-09-28,Gulf Coast,1.851
2020-09-28,Lower Atlantic,2.011
2020-09-28,"Miami, FL",2.073
2020-09-28,Midwest,2.035
2020-09-28,Minnesota,2.028
2020-09-28,New England,2.207
2020-09-28,New York,2.239
2020-09-28,Ohio,2.073
2020-09-28,Rocky Mountain,2.296
2020-09-28,"Seattle, WA",2.831
2020-09-28,Texas,1.821
2020-09-28,U.S. Average,2.088
2020-09-28,Washington,2.712
2020-09-28,West Coast,2.587
2020-10-05,Central Atlantic,2.372
2020-10-05,"Cleveland, OH",2.08
2020-10-05,Colorado,2.215
2020-10-05,"Denver, CO",2.177
2020-10-05,East Coast,2.123
2020-10-05,Florida,2.149
2020-10-05,Gulf Coast,1.848
2020-10-05,Lower Atlantic,2.051
2020-10-05,"Miami, FL",2.148
2020-10-05,Midwest,2.024
2020-10-05,Minnesota,2.009
2020-10-05,New England,2.198
2020-10-05,New York,2.232
2020-10-05,Ohio,2.074
2020-10-05,Rocky Mountain,2.274
2020-10-05,"Seattle, WA",2.827
2020-10-05,Texas,1.806
2020-10-05,U.S. Average,2.091
2020-10-05,Washington,2.693
2020-10-05,West Coast,2.568
2020-10-12,Central Atlantic,2.378
2020-10-12,"Cleveland, OH",2.161
2020-10-12,Colorado,2.204
2020-10-12,"Denver, CO",2.171
2020-10-12,East Coast,2.116
2020-10-12,Florida,2.12
2020-10-12,Gulf Coast,1.856
2020-10-12,Lower Atlantic,2.038
2020-10-12,"Miami, FL",2.124
2020-10-12,Midwest,2.008
2020-10-12,Minnesota,1.974
2020-10-12,New England,2.231
2020-10-12,New York,2.229
2020-10-12,Ohio,2.047
2020-10-12,Rocky Mountain,2.264
2020-10-12,"Seattle, WA",2.815
2020-10-12,Texas,1.809
2020-10-12,U.S. Average,2.084
2020-10-12,Washington,2.69
2020-10-12,West Coast,2.568
2020-10-19,Central Atlantic,2.371
2020-10-19,"Cleveland, OH",2.032
2020-10-19,Colorado,2.194
2020-10-19,"Denver, CO",2.158
2020-10-19,East Coast,2.098
2020-10-19,Florida,2.081
2020-10-19,Gulf Coast,1.859
2020-10-19,Lower Atlantic,2.015
2020-10-19,"Miami, FL",2.093
2020-10-19,Midwest,1.975
2020-10-19,Minnesota,1.957
2020-10-19,New England,2.222
2020-10-19,New York,2.232
2020-10-19,Ohio,1.98
2020-10-19,Rocky Mountain,2.257
2020-10-19,"Seattle, WA",2.794
2020-10-19,Texas,1.829
2020-10-19,U.S. Average,2.064
2020-10-19,Washington,2.674
2020-10-19,West Coast,2.551
2020-10-26,Central Atlantic,2.36
2020-10-26,"Cleveland, OH",2.121
2020-10-26,Colorado,2.172
2020-10-26,"Denver, CO",2.138
2020-10-26,East Coast,2.07
2020-10-26,Florida,2.033
2020-10-26,Gulf Coast,1.848
2020-10-26,Lower Atlantic,1.982
2020-10-26,"Miami, FL",2.062
2020-10-26,Midwest,1.986
2020-10-26,Minnesota,1.946
2020-10-26,New England,2.201
2020-10-26,New York,2.229
2020-10-26,Ohio,2.04
2020-10-26,Rocky Mountain,2.237
2020-10-26,"Seattle, WA",2.779
2020-10-26,Texas,1.82
2020-10-26,U.S. Average,2.053
2020-10-26,Washington,2.658
2020-10-26,West Coast,2.531
2020-11-02,Central Atlantic,2.345
2020-11-02,"Cleveland, OH",1.998
2020-11-02,Colorado,2.137
2020-11-02,"Denver, CO",2.101
2020-11-02,East Coast,2.043
2020-11-02,Florida,1.993
2020-11-02,Gulf Coast,1.81
2020-11-02,Lower Atlantic,1.951
2020-11-02,"Miami, FL",2.029
2020-11-02,Midwest,1.943
2020-11-02,Minnesota,1.932
2020-11-02,New England,2.192
2020-11-02,New York,2.228
2020-11-02,Ohio,1.962
2020-11-02,Rocky Mountain,2.216
2020-11-02,"Seattle, WA",2.778
2020-11-02,Texas,1.765
2020-11-02,U.S. Average,2.021
2020-11-02,Washington,2.652
2020-11-02,West Coast,2.523
